STATE,COUNTY,MUNICIPALITY,LATITUDE,LONGITUDE,COLLECTOR,DATE COLLECTED,TRAP TYPE,DATE TRAP LAST SERVICED,HOST PLANT,FAMILY,GENUS,SPECIES,DETERMINER,DETERMINED DATE
California,Fresno,FRESNO,,,YAMAKWA,2002-08-16,,,Ligustrum sp.,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2002-10-10
California,Fresno,FRESNO,,,TAYLOR,2002-04-16,,,Photinia sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-04-25
California,Fresno,FRESNO,,,JOHNSON,2002-06-01,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-06-26
California,Fresno,FRESNO,,,JOHNSON,2002-06-04,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-06-26
California,Fresno,FRESNO,,,BALTCHA,2002-06-04,,,Rhododendron sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-23
California,Fresno,FRESNO,,,TAYLOR,2002-08-16,,,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2002-10-15
California,Imperial,Niland,,,N Perez,2003-02-03,,2003-01-21,Schinus terebinthifolios,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-02-05
California,Imperial,Niland,,,Carol Hernandez,2003-02-13,GWSS trap,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-02-21
California,Imperial,Westmorland,,,Willmer Barrios,2005-06-24,GWSS trap,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,,,,Carol Hernandez,2003-02-14,GWSS trap,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-02-21
California,Imperial,IMPERIAL,,,CAMARGO,2001-08-15,Yellow panel trap,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-10-02
California,Imperial,Niland,,,Carol Hernandez,2003-03-28,Yellow panel trap,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-04-02
California,Imperial,FNTN OF YOUTH SPA,,,CAMARGO,2001-06-28,Yellow panel trap,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-13
California,Imperial,Niland,,,Cliff Hamrick,2003-09-16,Yellow panel trap,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-17
California,Imperial,Niland,,,Carol Hernandez,2003-03-28,Yellow panel trap,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-04-02
California,Imperial,IMPERIAL SPA,,,ARELLANO,2002-04-10,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-04-16
California,Imperial,Salton City,,,BC Roque/ Paul Deol,2005-06-07,,,Rhus lancea,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Niland,,,PEREZ,2002-05-06,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-05-15
California,Imperial,SALTON SEA BEACH,,,ARELLANO,2001-06-04,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-08
California,Imperial,SALTON SEA BEACH,,,HERNANDEZ,2001-06-04,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-08
California,Imperial,SALTON SEA BEACH,,,,2001-06-04,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-08
California,Imperial,SALTON SEA BEACH,,,CAMARGO/ORTEGA,2001-06-04,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-08
California,Imperial,,,,CAMARGO,2001-07-10,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-18
California,Imperial,Niland,,,CAMARGO/PEREZ,2002-06-12,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-07-11
California,Imperial,Niland,,,CAMARGO,2002-07-02,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-07-11
California,Imperial,BOMBAY BEACH,,,PEREZ,2002-07-18,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-27
California,Imperial,Corvina Beach,,,Carol Hernandez,2003-02-14,,,Schinus terebinthifolios,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-02-21
California,Imperial,BOMBAY BEACH,,,,2002-08-09,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2002-11-06
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-07-16,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-17
California,Imperial,BOMBAY BEACH,,,CAMARGO,2001-07-30,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-08-07
California,Imperial,BOMBAY BEACH,,,CAMARGO,2001-07-30,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-08-03
California,Imperial,BOMBAY BEACH,,,LOPEZ/CAMARGO,2002-07-24,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-02
California,Imperial,SALTON SEA,,,HERNADEZ,2001-05-30,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-07
California,Imperial,,,,CAMAGRO,2001-07-30,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-08-30
California,Imperial,Niland,,,ANTHONY,2002-03-05,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-03-13
California,Imperial,BOMBAY BEACH,,,,2002-07-17,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-27
California,Imperial,Corvina Beach,,,C Hernandez,2003-01-21,,,Capsicum annuum,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-01-24
California,Imperial,,,,C Hernandez,2003-01-22,,,,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-01-24
California,Imperial,Niland,,,Cliff Hamrick,2003-02-18,,,,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-03-21
California,Imperial,Niland,,,C Hernandez,2003-06-23,,,Cercidium sp.,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-07-01
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-07-30,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-03
California,Imperial,Salton Sea Beach,,,Marcos Camargo/Rodney Mendes,2004-07-20,,,Morus alba,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2004-07-23
California,Imperial,DESERT SHORES,,,HERNANDEZ,2001-06-05,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-14
California,Imperial,SALTON SEA,,,HERNADEZ,2001-05-30,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-07
California,Imperial,FOUNTAIN OF YOUTH,,,HERNANDEZ,2002-09-23,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-30
California,Imperial,Salton City,,,HERNANDEZ,2002-01-17,,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-01-25
California,Imperial,CALEXICO,,,ARELLANO,2002-03-05,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-03-08
California,Imperial,Bombay Beach,,,Nelson Perez,2001-04-15,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-04-22
California,Imperial,Niland,,,CAMARGO,2002-06-05,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-06-25
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-07-22,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-30
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-09-20,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-23
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-09-24,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-23
California,Imperial,Niland,,,C Hernandez/C Hamrick,2003-05-27,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-05-29
California,Imperial,IMPERIAL SPAS,,,ARELLANO,2002-04-10,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-04-17
California,Imperial,SALTON SEA BEACH,,,CAMRAGO/ORTEGA,2001-06-04,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-08
California,Imperial,SALTON SEA BEACH,,,CAMARGE,2001-05-22,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-02
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-07,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,BC Roque/ Paul Deol,2005-06-08,,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-09,,,Punica granatum,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-09,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-09,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-13,,,Fraxinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,,,,Marcos Carmargo/ Wilmer Barros,2005-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-14,,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-14,,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-08,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-08,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-07,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-07,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-08,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,BC Roque/ Paul Deol,2005-06-07,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,Paul Deol/ BC Roque,2005-06-22,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-24
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-08,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-13,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-14,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,,,,Nelson Perez/ Rachel Nilson,2005-06-14,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-08,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Niland,,,N Perez,2003-02-03,,,Schinus terebinthifolios,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-02-05
California,Imperial,Niland,,,ARELLANO,2002-07-16,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-27
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-07-16,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-27
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-07-16,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-27
California,Imperial,SALTON SEA,,,HERNADEZ,2001-05-30,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-07
California,Imperial,SALT LAKE CITY BEACH,,,ARELLANO,2001-05-31,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-07
California,Imperial,DESERT SHORES,,,ARELLANO,2001-06-06,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-14
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-09-24,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-22
California,Imperial,Niland,,,HERNANDEZ,2002-07-16,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-03
California,Imperial,Niland,,,PEREZ,2002-06-11,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-06-26
California,Imperial,Salton Sea Beach,,,Marcos Camargo and Hiram Rocha,2004-07-06,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2004-07-08
California,Imperial,Salton City,,,Rachel Nilson / Paul Deol,2005-06-28,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,Imperial,SALTON SEA,,,HERNANDEZ,2001-05-30,,,Citrus reticulata,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-07
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-08,,,Fraxinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-09,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-13,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-20,,,Lonicera sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-22
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-13,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-07,,,Fraxinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-14,,,Brachychiton populneus,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,,,,Marcos Camargo/ Wilmer Barrios,2005-06-27,,,Schinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-29
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-14,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-08,,,Olea europaea,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,Paul Deol/ BC Roque,2005-06-22,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-24
California,Imperial,SALTON SEA BEACH,,,HERNANDEZ,2001-06-25,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-13
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-20,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-22
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-08,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-08,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-10
California,Imperial,Salton City,,,Nelson Perez/Rachel Nilson,2005-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-14,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-22,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-24
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-09,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,BOMBAY BEACH,,,LOPER/CAMARGO,2002-07-24,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-03
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-09-20,,,Brachychiton populneus,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-23
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-09-23,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-23
California,Imperial,Bombay Beach,,,E Lopez/ M Camargo,2003-07-01,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Skevington, Jeff",2003-07-03
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-23,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Salton City,,,Wilmer Barrios/ Marcos Camargo,2005-06-22,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-24
California,Imperial,Salton City,,,Jolene Dessert,2005-06-23,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Salton City,,,Nelson Perez/ Rachel Perez,2005-06-22,,,Bougainvillea sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-24
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,BOMBAY BEACH,,,HENANDEZ,2002-09-24,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-22
California,Imperial,BOMBAY BEACH,,,CAMARGO/LOPEZ,2002-07-22,,,Lagerstroemia sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-19
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barros,2005-06-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,BOMBAY BEACH,,,PEREZ/CAMARGO,2002-07-29,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-22
California,Imperial,Salton City,,,M. Camargo,2005-07-06,,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-12
California,Imperial,BOMBAY BEACH,,,LOPEZ/CAMARGO,2002-07-24,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-09-18
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-08,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-14
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-20,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-22
California,Imperial,,,,Nelson Perez/ Rachel Nilson,2005-06-20,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-22
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-20,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-22
California,Imperial,,,,Nelson Perez/ Rachel Nilson,2005-06-20,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-22
California,Imperial,,,,Nelson Perez/ Rachel Nilson,2005-06-20,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-22
California,Imperial,,,,Nelson Perez/ Rachel Nilson,2005-06-20,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-22
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-23,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Desert Shores/Salton Sea Beach,,,B C Roque,2005-05-24,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-03
California,Imperial,Desert Shores/Salton Sea Beach,,,B C Roque,2005-05-24,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-03
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-13,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-16
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-27,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-29
California,Imperial,Niland,,,CAMARGO,2002-06-04,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-07-02
California,Imperial,Niland,,,ARELLANO,2002-06-04,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-07-02
California,Imperial,DESERT SHORES,,,CAMARGO,2001-06-05,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-13
California,Imperial,Salton City,,,Wilmer Barrios/ Marcos Camargo,2005-06-22,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Salton City,,,Wilmer Barrios/ Marcos Camargo,2005-06-22,,,Fraxinus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,Salton City,,,Nelson Perez/ Rachel Nilson,2005-06-23,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,FOUNTAIN OF YOUTH,,,HERNANDEZ,2002-07-23,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-03
California,Imperial,Salton City,,,Paul Deol/ BC Roque,2005-06-23,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,BOMBAY BEACH,,,CAMARGO/PEREZ,2002-07-30,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-03
California,Imperial,DESERT SHORES,,,HERNANDEZ,2001-06-27,,,Citrus tangelo,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-13
California,Imperial,Niland,,,CAMARGO,2002-06-03,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-06-25
California,Imperial,SALTON SEA,,,HERNANDEZ,2001-05-30,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-07
California,Imperial,SALTEN SEA BEACH,,,CAMARGO,2001-06-05,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-14
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-09-24,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-22
California,Imperial,BOMBAY BEACH,,,CAMARGO,2002-09-24,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-22
California,Imperial,SALTON SEA BEACH,,,ARELLANO,2001-06-04,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-08
California,Imperial,DESERT SHORES,,,HERNANDEZ,2001-06-05,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-06-14
California,Imperial,Niland,,,CAMARGO,2002-06-04,,,Vitis sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-06-25
California,Imperial,DESERT SHORES,,,ARELLANO,2001-06-06,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2001-07-13
California,Imperial,Salton City,,,Paul Deol/ BC Roque,2005-06-23,,,,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-07-06
California,Imperial,Niland,,,HERNANDEZ,2002-04-13,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-04-26
California,Imperial,Salton City,,,Marcos Camargo/ Wilmer Barrios,2005-06-23,,,Nerium oleander,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-28
California,Imperial,FOUNTAIN OF YOUTH,,,HERNANDEZ,2002-09-20,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-22
California,Imperial,FOUNTAIN OF YOUTH,,,HERNANDEZ,2002-09-20,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-23
California,Imperial,FOUNTAIN OF YOUTH,,,ARELLANO,2002-09-20,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-10-23
California,Imperial,IMPERIAL SPAS,,,ARELLANO,2002-04-10,,,,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2002-04-17
California,Imperial,Niland,,,C. Hernandez,2003-10-14,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-10-17
