"mean","cil","ciu","rhat","params"
-1.22764796362497,-12.8123667775716,11.3021133994055,1.54205272590087,"alpha[237]"
-1.23348107323733,-12.9354976242008,11.2673137189934,1.54499760230499,"alpha[238]"
0.103070851039013,-11.2921280510626,12.459599249926,1.55198977017351,"alpha[239]"
-1.35421005009858,-12.9698093952694,11.1302382250696,1.5518291014003,"alpha[240]"
-1.16394954866092,-12.8733097823573,11.2791663388637,1.53984076937845,"alpha[241]"
-1.11505296735986,-12.7783548527715,11.3750003647737,1.54905815896384,"alpha[242]"
-1.17790549164987,-12.767519497178,11.3301421459012,1.55035668216647,"alpha[243]"
-1.21256919017551,-12.8909314522438,11.337046976729,1.54251351002916,"alpha[244]"
-1.15612132371991,-12.9200263999077,11.2939570370926,1.54260189156586,"alpha[245]"
-1.12892264753595,-12.6764242460795,11.3677116751503,1.54354092157768,"alpha[246]"
-1.23258998618686,-12.9288037159138,11.3033919962773,1.55373096816131,"alpha[247]"
-1.77658059743737,-13.3704307881421,10.6235217837018,1.55669573432489,"alpha[248]"
-1.36612151127507,-12.9725648193228,11.0679238035374,1.552638156811,"alpha[249]"
0.627160139820454,-10.5589519811626,12.8840458076438,1.56967645943579,"alpha[250]"
-1.20164112967633,-12.7994859842717,11.342545955982,1.55816934483523,"alpha[251]"
-1.24063081292738,-12.9244304467429,11.2732639323593,1.54807311358046,"alpha[252]"
-1.25337803566472,-12.9411420732114,11.1118509459704,1.55285668652914,"alpha[253]"
-1.50053247647601,-13.1564046997408,10.9549594759914,1.56062127850073,"alpha[254]"
-1.13045117808166,-12.767694972283,11.2957774461879,1.54649354756825,"alpha[255]"
-1.24591819585687,-12.9289587979139,11.1867982522553,1.55237390229026,"alpha[256]"
-1.15950126535608,-12.8900152713782,11.2840172913952,1.55756982761073,"alpha[257]"
-1.24722667366253,-12.8109176476735,11.278794414788,1.54884431339162,"alpha[258]"
